x, y
183.1967302038027, 1.4606508834973848
187.70491896882135, 1.4485207062090686
195.9016450941882, 1.430473377310598
209.83606156219426, 1.4103550359271448
226.22951381292802, 1.3928994139459399
246.3114871102667, 1.3801775179635725
263.52457445192755, 1.3704142095630678
291.80327387463313, 1.3609467457886069
312.7048985766422, 1.3550295941784525
335.24589134296525, 1.3520710065965897
364.34425848408455, 1.3464497113892644
388.11475282802826, 1.3440828366130602
424.18032820315057, 1.3408284161819393
453.68849657599003, 1.3396449670170516
483.1966975763161, 1.336982259391589
496.31144632590843, 1.336982259391589